"TOA5","MAT89_CR23XPB7","","","","","","Daily"
"TIMESTAMP","RECORD","BattV_MIN","ProgSig","CT_Temp_AVG","CT_Temp_MAX","CT_Temp_MIN","GH_Temp_AVG","GH_Temp_MAX","GH_Temp_MIN","SH_Temp_AVG","SH_Temp_MAX","SH_Temp_MIN","WS_ms_AVG","WS_ms_MAX","WS_ms_MIN","Rain_mm_TOT"
"TS","RN","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"2021-09-03 00:00:00",0,12.42,1942,5.098,8.56,2.584,5.185,8.82,2.32,5.429,8.99,2.534,2.83,5.994,0,0
"2021-09-04 00:00:00",1,12.42,1942,9.61,14.53,3.599,9.1,14.94,2.481,9.22,15.12,2.663,2.595,6.1,0,0
"2021-09-05 00:00:00",2,12.39,1942,9.76,16.38,2.911,9.27,16.88,2.086,9.43,17.16,2.152,3.714,6.354,0.86,0
"2021-09-06 00:00:00",3,12.39,1942,2.793,7.324,-1.202,2.865,7.639,-1.301,2.974,8.1,-1.202,3.37,6.354,0.687,1.778
"2021-09-07 00:00:00",4,12.38,1942,2.208,7.576,-1.68,2.188,7.654,-1.796,2.291,7.836,-1.664,2.524,7.447,0,2.286
"2021-09-08 00:00:00",5,12.43,1942,7.876,11.25,4.305,7.595,11.28,3.777,7.739,11.46,3.992,6.243,9.49,2.567,0
"2021-09-09 00:00:00",6,12.4,1942,8.36,14.17,3.011,7.957,14.45,1.921,8.1,15.16,1.921,4.511,8.5,0,0
"2021-09-10 00:00:00",7,12.38,1942,6.927,13.04,1.234,6.4,13.24,0.409,6.501,13.41,0.508,2.473,4.207,0,0
"2021-09-11 00:00:00",8,12.39,1942,8.39,15.94,2.371,7.856,16.83,1.513,7.982,16.82,1.595,2.67,6.314,0,0
"2021-09-12 00:00:00",9,12.4,1942,5.576,9.13,1.15,5.11,9.41,0.211,5.204,9.46,0.293,2.533,7.754,0,2.032
"2021-09-13 00:00:00",10,12.4,1942,6.393,11.78,0.825,5.879,12.29,-0.033,6.004,12.57,-0.429,2.549,5.727,0,0
"2021-09-14 00:00:00",11,12.4,1942,2.266,7.647,-2.734,2.014,8.14,-3.393,2.128,8.42,-3.245,2.423,4.194,0,0
"2021-09-15 00:00:00",12,12.39,1942,2.637,8.9,-3.501,2.23,9.33,-4.772,2.29,9.24,-4.641,1.875,4.847,0,0
"2021-09-16 00:00:00",13,12.4,1942,3.834,7.773,-1.779,3.502,8.37,-2.455,3.601,8.76,-2.422,2.602,5.407,0,6.35
"2021-09-17 00:00:00",14,12.37,1942,2.211,7.964,-1.677,1.743,8.13,-2.585,1.825,8.23,-2.469,2.74,5.314,0,0
"2021-09-18 00:00:00",15,12.35,1942,-1.379,0.505,-4.329,-1.44,0.835,-4.362,-1.332,1.115,-4.329,2.815,4.487,0,0.762
"2021-09-19 00:00:00",16,12.34,1942,-5.119,-1.941,-8.82,-5.343,-0.771,-9.32,-5.205,-1.627,-9.2,2.191,4.687,0,1.524
"2021-09-20 00:00:00",17,12.42,1942,-5.907,-1.241,-12.59,-6.463,-1.752,-13.93,-6.402,-1.703,-13.91,3.092,6.86,0.674,0
"2021-09-21 00:00:00",18,12.38,1942,-6.203,-3.655,-13.1,-6.5,-3.701,-13.93,-6.401,-3.341,-13.91,5.219,9.19,1.514,0
"2021-09-22 00:00:00",19,12.42,1942,-5.325,-4.54,-6.813,-5.479,-4.672,-6.862,-5.348,-4.491,-6.747,5.969,11.61,2.14,0
"2021-09-23 00:00:00",20,12.41,1942,-9.25,-4.859,-16.06,-9.68,-4.975,-17.18,-9.56,-4.678,-17.3,2.61,6.354,0,0
"2021-09-24 00:00:00",21,12.4,1942,-11.89,-5.583,-16.48,-12.2,-4.372,-17.51,-12.1,-6.027,-17.14,1.735,3.714,0,0
"2021-09-25 00:00:00",22,12.44,1942,-11.49,-8.43,-16.58,-11.88,-8.03,-17.59,-11.89,-8.66,-17.51,1.828,3.714,0,0
"2021-09-26 00:00:00",23,12.43,1942,-10.73,-4.814,-17.92,-12.27,-5.623,-18.56,-12.2,-6.482,-18.58,2.804,5.18,0,0
"2021-09-27 00:00:00",24,12.47,1942,-4.276,-0.888,-11.6,-4.757,-1.02,-12.71,-4.625,-0.938,-12.81,2.905,5.274,1.074,0
"2021-09-28 00:00:00",25,12.39,1942,-5.411,-0.441,-9.51,-6.685,-2.238,-10.68,-6.607,-2.404,-10.63,3.439,5.3,0,0
"2021-09-29 00:00:00",26,12.41,1942,-9.1,-4.08,-14.05,-10.29,-4.031,-15.66,-10.22,-3.783,-15.54,2.216,4.394,0,0
"2021-09-30 00:00:00",27,12.41,1942,-9.97,-6.961,-15.01,-10.52,-7.011,-16.48,-10.37,-6.913,-16.05,1.719,3.42,0,0
"2021-10-01 00:00:00",28,12.44,1942,-8.01,-7.228,-8.81,-8.11,-7.311,-8.94,-7.972,-6.946,-8.89,2.503,4.66,0,0
"2021-10-02 00:00:00",29,12.39,1942,-7.912,-5.557,-10.32,-8.15,-5.937,-10.72,-8.07,-6.102,-10.91,2.582,6.474,0,0
"2021-10-03 00:00:00",30,12.41,1942,-6.388,-5.33,-7.372,-6.497,-5.296,-7.604,-6.393,-5.296,-7.504,2.498,6.314,0,0
"2021-10-04 00:00:00",31,12.36,1942,-7.954,-3.698,-14.57,-8.52,-5.033,-15.17,-8.43,-4.342,-15,0,0,0,0
"2021-10-05 00:00:00",32,12.36,1942,-4.465,1.523,-11.19,-5.326,2.15,-12.46,-5.403,-0.936,-12.49,0.78,7.14,0,0
"2021-10-06 00:00:00",33,12.38,1942,-1.962,-0.835,-3.379,-2.474,-1.33,-4.023,-2.411,-1.231,-3.858,8.64,12.87,4.314,0.254
"2021-10-07 00:00:00",34,12.38,1942,-1.446,0.231,-2.958,-1.986,-0.033,-3.668,-1.932,-0.165,-3.585,8.14,12.21,4.407,0
"2021-10-08 00:00:00",35,12.36,1942,-2.817,-0.584,-7.911,-3.703,-1.145,-9.78,-3.621,-0.998,-9.89,3.646,6.7,1.62,0
"2021-10-09 00:00:00",36,12.34,1942,-8.86,-3.035,-15.92,-10.29,-3.465,-16.66,-10.65,-4.406,-16.83,1.673,4.767,0,0
"2021-10-10 00:00:00",37,12.35,1942,-9.99,-7.517,-15.42,-10.13,-7.569,-16.07,-10.05,-7.47,-16.07,0.581,2.5,0,0
"2021-10-11 00:00:00",38,12.35,1942,-6.531,-4.815,-8.11,-6.923,-5.034,-8.31,-6.854,-5.034,-8.24,1.44,3.02,0,0
"2021-10-12 00:00:00",39,12.34,1942,-7.126,-4.073,-12.69,-8.09,-4.668,-13.52,-8.12,-4.618,-13.75,4.568,7.247,0,0
"2021-10-13 00:00:00",40,12.35,1942,-8.55,-3.067,-13.23,-9.75,-1.779,-14.16,-9.94,-3.034,-14.19,1.955,5.354,0,0
"2021-10-14 00:00:00",41,12.35,1942,-11.66,-9.62,-13.81,-11.9,-10.05,-14.13,-11.78,-10.04,-13.91,1.533,3.274,0,0
"2021-10-15 00:00:00",42,12.28,1942,-14.85,-12.36,-18.59,-16.24,-13.75,-19.25,-16.06,-13.48,-19.17,1.523,2.607,0,0
"2021-10-16 00:00:00",43,12.32,1942,-13.92,-11.12,-17.97,-14.7,-11.88,-19.31,-14.66,-11.85,-19.39,1.673,4.18,0,0
"2021-10-17 00:00:00",44,12.23,1942,-11.39,-6.717,-16.91,-11.96,-7.279,-18.71,-11.93,-7.163,-18.65,1.924,4.567,0,0
"2021-10-18 00:00:00",45,12.29,1942,-13.55,-9.03,-15.1,-13.8,-9.46,-15.93,-13.71,-9.41,-16.73,1.276,3.54,0,0
"2021-10-19 00:00:00",46,12.28,1942,-17.37,-14.65,-20.15,-18.57,-15.23,-21.58,-18.57,-15.28,-21.32,1.824,4.26,0,0
"2021-10-20 00:00:00",47,12.33,1942,-6.032,-0.862,-19.2,-6.995,-1.42,-19.53,-7.058,-1.387,-20.05,3.764,11.27,0,0
"2021-10-21 00:00:00",48,12.42,1942,-2.541,0.484,-5.441,-3.692,0.251,-7.387,-3.8,-0.573,-7.206,5.03,10.39,0,0
"2021-10-22 00:00:00",49,12.44,1942,-2.142,2.03,-6.824,-3.419,1.436,-8.61,-3.48,1.42,-9,3.055,7.847,0,0
"2021-10-23 00:00:00",50,12.38,1942,-9,-3.699,-13.1,-9.74,-4.872,-15.15,-9.88,-5.417,-15.33,0.785,3.487,0,0
"2021-10-24 00:00:00",51,12.36,1942,-8.85,-6.481,-10.08,-8.94,-5.54,-10.46,-8.95,-6.365,-10.49,0.287,1.767,0,0
"2021-10-25 00:00:00",52,12.35,1942,-6.405,-1.882,-12.16,-7.146,-3.401,-13.55,-6.968,-2.806,-13.42,1.695,3.887,0,0
"2021-10-26 00:00:00",53,12.37,1942,-4.665,-1.869,-6.617,-5.116,-2.629,-6.945,-5.088,-2.43,-7.06,1.352,4.22,0,0
"2021-10-27 00:00:00",54,12.37,1942,-6.611,-4.174,-8.79,-6.763,-4.603,-8.89,-6.676,-4.388,-8.79,1.895,5.154,0,0
"2021-10-28 00:00:00",55,12.36,1942,-10.18,-7.755,-12.07,-10.63,-8.82,-12.5,-10.69,-8.74,-13.34,0.732,3.207,0,0
"2021-10-29 00:00:00",56,12.35,1942,-10.3,-6.667,-14.19,-12.13,-8.37,-16.22,-11.99,-8.01,-16.11,3.127,4.914,0,0
"2021-10-30 00:00:00",57,12.41,1942,-11.52,-8.12,-14.52,-12.77,-9.55,-15.53,-12.74,-9.5,-15.45,3.868,6.087,0,0
"2021-10-31 00:00:00",58,12.44,1942,-5.755,0.439,-12.49,-6.479,-0.157,-13.42,-6.454,-0.092,-13.39,4.919,11.15,0,0
"2021-11-01 00:00:00",59,12.45,1942,0.725,2.508,-1.052,0.063,1.732,-1.63,0.091,1.716,-1.564,8.75,14.43,2.927,0
"2021-11-02 00:00:00",60,12.44,1942,-6.871,0.961,-13.33,-7.301,0.119,-15.58,-7.275,0.152,-16.29,3.684,12.11,0,0
"2021-11-03 00:00:00",61,12.37,1942,-7.15,-0.208,-15.01,-8.04,-0.753,-15.84,-8.03,-0.786,-15.99,2.864,6.46,0,0
"2021-11-04 00:00:00",62,12.36,1942,-8.24,-4.25,-10.75,-8.51,-5.192,-10.8,-8.45,-5.472,-10.74,1.475,4.074,0,0
"2021-11-05 00:00:00",63,12.34,1942,-10.7,-5.759,-14.67,-11.62,-6.982,-15.35,-11.64,-7.13,-15.46,2.222,5.22,0,0
"2021-11-06 00:00:00",64,12.37,1942,-2.17,1.096,-7.264,-2.849,0.238,-7.974,-2.808,0.188,-7.908,6.488,9.46,0,0
"2021-11-07 00:00:00",65,12.36,1942,-5.099,-2.195,-8.54,-6.029,-2.937,-9.33,-6.048,-3.037,-9.51,4.461,11.58,0,0
"2021-11-08 00:00:00",66,12.35,1942,-9.29,-6.956,-10.42,-9.42,-7.154,-10.47,-9.32,-7.154,-10.4,1.686,3.714,0,0
"2021-11-09 00:00:00",67,12.33,1942,-12.29,-9.61,-16.98,-12.6,-9.74,-17.01,-12.54,-9.63,-16.91,1.398,4.354,0,0
"2021-11-10 00:00:00",68,12.31,1942,-22.08,-16.82,-27.21,-23.63,-16.82,-27.97,-23.56,-16.73,-27.84,1.448,4.86,0,0
"2021-11-11 00:00:00",69,12.29,1942,-21.73,-18.67,-25.1,-24.07,-21.96,-26.88,-23.66,-20.62,-26.8,0.878,1.927,0,0
"2021-11-12 00:00:00",70,12.29,1942,-17.03,-13.68,-22.9,-17.56,-13.7,-24.12,-17.36,-13.73,-23.71,1.779,3.487,0,0
"2021-11-13 00:00:00",71,12.29,1942,-15.01,-13.71,-15.71,-15.08,-13.76,-15.96,-15.04,-13.76,-16.04,0.517,2.354,0,0
"2021-11-14 00:00:00",72,12.28,1942,-16.7,-14.45,-21.68,-16.74,-14.6,-21.53,-16.72,-14.47,-21.48,0.931,2.967,0,0
"2021-11-15 00:00:00",73,12.27,1942,-20.52,-18.26,-23.85,-20.59,-18.31,-23.57,-20.51,-18.23,-23.61,1.807,3.087,0,0
"2021-11-16 00:00:00",74,12.25,1942,-20.38,-18.08,-24.06,-20.92,-18.21,-24.9,-20.77,-18.15,-24.57,1.502,4.154,0,0
"2021-11-17 00:00:00",75,12.21,1942,-25.65,-19.9,-30,-26.77,-19.93,-32.88,-26.43,-19.9,-32.02,1.469,4.794,0,0
"2021-11-18 00:00:00",76,12.2,1942,-28.79,-24.85,-31.73,-29.88,-24.67,-33.68,-29.5,-24.57,-33.12,1.073,1.834,0,0
"2021-11-19 00:00:00",77,12.2,1942,-23.26,-18.71,-26.93,-24.4,-19.12,-29.3,-24.02,-18.86,-29.08,0.947,2.207,0,0
"2021-11-20 00:00:00",78,12.21,1942,-16.91,-15.86,-19.07,-17.09,-16.04,-19.32,-17.05,-16.02,-19.24,3.243,5.847,1.274,0
"2021-11-21 00:00:00",79,12.21,1942,-18.67,-16.2,-20.89,-18.66,-16.28,-21.42,-18.67,-16.28,-21.57,2.218,4.554,0,0
"2021-11-22 00:00:00",80,12.17,1942,-26.44,-20.46,-33.08,-27.79,-20.81,-34.49,-27.78,-20.72,-34.49,0.938,2.834,0,0
"2021-11-23 00:00:00",81,12.15,1942,-30.82,-28.49,-34.47,-31.85,-28.63,-35.45,-31.64,-28.57,-35.25,1.232,3.007,0,0
"2021-11-24 00:00:00",82,12.13,1942,-32.55,-30.78,-35.23,-34.62,-33.56,-36.01,-33.95,-32.35,-35.93,1.46,2.674,0,0
"2021-11-25 00:00:00",83,12.12,1942,-33.45,-31.97,-35.75,-35.07,-33.43,-36.66,-34.57,-33,-36.89,0.611,1.754,0,0
"2021-11-26 00:00:00",84,12.09,1942,-35.54,-33.23,-37.7,-37.65,-33.48,-39.35,-36.87,-33.41,-38.77,0.83,1.46,0,0
